,#,Name,Country,Latitude,Longitude
2,963,Sotteville-lès-Rouen,France,49.4151548995903,1.089746
3,964,Stains,France,48.95656689970309,2.3825153999999995
4,965,Stiring-Wendel,France,49.20114319964266,6.9276846
5,966,Sucy-en-Brie,France,48.77113229974909,2.5221284
6,967,Suresnes,France,48.87109939972429,2.2283997
7,968,Talange,France,49.23689549963388,6.173694099999999
8,969,Talant,France,47.33596170008999,5.004764099999999
9,970,Talence,France,44.80884380048536,-0.5879628999999998
10,971,Tarare,France,45.894255500358575,4.4371374
11,972,Tarascon,France,43.80536540053804,4.6585114999999995
12,973,Tarbes,France,43.232858000540794,0.0781021
13,974,Tarnos,France,43.5405622005417,-1.4611915
14,975,Tassin-la-Demi-Lune,France,45.75983860037811,4.7657747
15,976,Taverny,France,49.02658879968573,2.2234970999999994
16,977,Tergnier,France,49.65584649953239,3.2918511
17,978,Terville,France,49.34499859960738,6.134391399999999
18,979,Thiais,France,48.76436639975076,2.391024
19,980,Thiers,France,45.855795000364274,3.5489707
0,981,Thionville,France,49.35792719960423,6.1675872
1,982,Thonon-les-Bains,France,46.37313030028083,6.4779447999999995
2,983,Thouaré-sur-Loire,France,47.26688240010501,-1.4410916
3,984,Thouars,France,46.97901930016554,-0.21537409999999999
4,985,Tinqueux,France,49.247899999631166,3.986009999999999
5,986,Tonnerre,France,47.856466199971685,3.9733033
6,987,Torcy,France,48.85149999972916,2.65265
7,988,Toul,France,48.676262399772604,5.8941759
8,989,Tourcoing,France,50.72350379929987,3.1605713999999994
9,990,Tournefeuille,France,43.582784600541395,1.3466543
10,991,Tournon-sur-Rhône,France,45.067515600461675,4.832852
11,992,Tournus,France,46.56173730024686,4.9122425
12,993,Trappes,France,48.77609569974786,1.9988356
13,994,Trélazé,France,47.446067400065694,-0.4652451999999999
14,995,Tremblay-en-France,France,48.980203499697225,2.5589558
15,996,Trets,France,43.44690810054201,5.6851424999999995
16,997,Triel-sur-Seine,France,48.98092499969704,2.0030818
17,998,Trouville-sur-Mer,France,49.3683332996017,0.08249999999999999
18,999,Tsingoni,France,-12.789725200191079,45.1038055
19,1000,Tulle,France,45.26783470044047,1.7706797
0,1001,Uckange,France,49.3007648996182,6.158868399999999
1,1002,Ussel,France,45.54559100040704,2.3119396999999995
2,1003,Ustaritz,France,43.39876000054196,-1.4562207
3,1004,Vaires-sur-Marne,France,48.87328409972375,2.6398291999999994
4,1005,Vaison-la-Romaine,France,44.24076410052283,5.075736999999999
5,1006,Valbonne,France,43.64114100054079,7.008625499999999
6,1007,Val-de-Reuil,France,49.27168389962532,1.2128991999999998
7,1008,Valence,France,44.93322770047449,4.8920811
8,1009,Valenciennes,France,50.357931699373665,3.5234845999999997
9,1010,Valentigney,France,47.462292500062084,6.8308784
10,1011,Valenton,France,48.74431889975573,2.4699740999999995
11,1012,Vallauris,France,43.57610010054144,7.05859
12,1013,Valognes,France,49.508954699567596,-1.4708173999999998
13,1014,Valréas,France,44.385145500515186,4.990608899999999
14,1015,Valréas,France,44.385145500515186,4.990608899999999
15,1016,Valserhône,France,46.10764760032548,5.8261219
16,1017,Vandœuvre-lès-Nancy,France,48.65996759977666,6.1724618
17,1018,Vannes,France,47.65867720001762,-2.7599079
18,1019,Vanves,France,48.821203699736685,2.2892589999999995
19,1020,Vaulx-en-Velin,France,45.778425500375455,4.9206153
0,1021,Vauréal,France,49.030076299684886,2.0205772999999994
1,1022,Vauvert,France,43.69243820054012,4.2754772
2,1023,Vaux-le-Pénil,France,48.525554199809896,2.6831642
3,1024,Veauche,France,45.56229130040489,4.289239899999999
4,1025,Vélizy-Villacoublay,France,48.78094959974666,2.1900052
5,1026,Vence,France,43.72267040053962,7.111417499999999
6,1027,Vendôme,France,47.79344529998644,1.0662255999999999
7,1028,Vénissieux,France,45.69771090038677,4.8855965999999995
8,1029,Verdun,France,49.15892779965308,5.3867277
9,1030,Verneuil-sur-Seine,France,48.97920519969749,1.9756366999999995
10,1031,Vernon,France,49.091781399669635,1.4886571
11,1032,Vernouillet,France,48.71665449976261,1.3650921999999999
12,1033,Verrières-le-Buisson,France,48.746781899755135,2.2653844
13,1034,Versailles,France,48.803540299741044,2.1266886
14,1035,Vertou,France,47.168521100126064,-1.4722241999999999
15,1036,Vesoul,France,47.61973950002655,6.1544694
16,1037,Vichy,France,46.123926800322856,3.4203711999999995
17,1038,Vidauban,France,43.42731830054201,6.4314327
18,1039,Vienne,France,45.52524000040963,4.874769999999999
19,1040,Vierzon,France,47.221748900114726,2.0691421
0,1041,Vieux-Condé,France,50.47242279934977,3.5675783999999995
1,1042,Vigneux-sur-Seine,France,48.69985519976678,2.4172116999999997
2,1043,Villebon-sur-Yvette,France,48.700004599766736,2.2276489
3,1044,Ville-d'Avray,France,48.82793619973501,2.1894240999999997
4,1045,Villefontaine,France,45.614003000398085,5.158057399999999
5,1046,Villefranche-de-Rouergue,France,44.35176230051707,2.0375431
6,1047,Villefranche-sur-Saône,France,45.98647490034461,4.726611
7,1048,Villejuif,France,48.79210979974389,2.3633048000000003
8,1049,Villemomble,France,48.88188599972161,2.5076181
9,1050,Villenave-d'Ornon,France,44.77378720048826,-0.5595028999999999
10,1051,Villeneuve-d'Ascq,France,50.619317399320146,3.1314002
11,1052,Villeneuve-la-Garenne,France,48.93504879970843,2.3324726999999994
12,1053,Villeneuve-le-Roi,France,48.73503079975803,2.4077003
13,1054,Villeneuve-lès-Avignon,France,43.96365950053384,4.796922399999999
14,1055,Villeneuve-lès-Maguelone,France,43.53281170054174,3.8627227
15,1056,Villeneuve-Loubet,France,43.65799470054059,7.1217592
16,1057,Villeneuve-Saint-Georges,France,48.73052719975916,2.4478199999999997
17,1058,Villeneuve-sur-Lot,France,44.40566150051402,0.7046455
18,1059,Villeparisis,France,48.939343999707354,2.6176193
19,1060,Villepinte,France,48.96365659970133,2.5347540999999993
0,1061,Villers-Cotterêts,France,49.254947899629435,3.0909274999999994
1,1062,Villers-lès-Nancy,France,48.673134399773375,6.1536378
2,1063,Villerupt,France,49.46846799957738,5.9326783
3,1064,Villetaneuse,France,48.960967599702,2.3436609
4,1065,Villiers-le-Bel,France,49.00749989969047,2.3880846999999994
5,1066,Villiers-sur-Marne,France,48.82620549973543,2.5406696
6,1067,Vincennes,France,48.84745079973016,2.4396714
7,1068,Vire,France,48.838519799732374,-0.8893292999999999
8,1069,Viroflay,France,48.79959509974204,2.1730571
9,1070,Viry-Châtillon,France,48.67087289977396,2.3750351
10,1071,Vitré,France,48.124450299907835,-1.214331
11,1072,Vitrolles,France,43.459369600542,5.2482643
12,1073,Vitry-le-François,France,48.72622249976023,4.585162199999999
13,1074,Vitry-sur-Seine,France,48.787599999745005,2.39164
14,1075,Vittel,France,48.20207169988907,5.9418851
15,1076,Voiron,France,45.36313860042953,5.591075099999999
16,1077,Voisins-le-Bretonneux,France,48.758664399752185,2.0510181999999997
17,1078,Vouziers,France,49.39808379959445,4.7003648
18,1079,Wasquehal,France,50.66915769931034,3.1312446999999994
19,1080,Wattignies,France,50.58787789932637,3.0511655
0,1081,Wattrelos,France,50.701601499304104,3.2153906999999995
1,1082,Wervik,France,50.778019599289536,3.0438360000000007
2,1083,Woippy,France,49.15158479965487,6.1519224
3,1084,Yerres,France,48.71681099976257,2.4879753
4,1085,Yssingeaux,France,45.143555600453915,4.1244363
5,1086,Yutz,France,49.361505799603364,6.191927599999999
6,1087,Yvetot,France,49.61793839954142,0.7538866
7,1088,Yzeure,France,46.567656800245764,3.3539774999999996
