,Date:,Start time:,Avg. speed winner:,Classification:,Race category:,Distance:,Points scale:,UCI scale:,Parcours type:,ProfileScore:,Vertical meters:,Departure:,Arrival:,Race ranking:,Startlist quality score:,Won how:,Avg. temperature:
323,10 July 1948,-,40.66 km/h,CD-C,ME - Men Elite,246 km,GT.A.Stage,Na,Na,17,1317,Toulouse,Montpellier,n/a,1154,? - let us know!,Na
324,11 July 1948,-,35.8 km/h,CD-C,ME - Men Elite,248 km,GT.A.Stage,Na,Na,89,2209,Montpellier,Marseille,n/a,1154,? - let us know!,Na
325,12 July 1948,-,33.12 km/h,CD-C,ME - Men Elite,245 km,GT.A.Stage,Na,Na,198,2500,Marseille,San Remo,n/a,1154,? - let us know!,Na
326,13 July 1948,-,31.59 km/h,CD-C,ME - Men Elite,170 km,GT.A.Stage,Na,Na,302,3500,San Remo,Cannes,n/a,1154,? - let us know!,Na
327,15 July 1948,-,26.97 km/h,CD-C,ME - Men Elite,274 km,GT.A.Stage,Na,Na,568,6414,Cannes,Briancon,n/a,1154,? - let us know!,Na
328,16 July 1948,-,27.67 km/h,CD-C,ME - Men Elite,263 km,GT.A.Stage,Na,Na,438,6000,Briancon,Aix-les-Bains,n/a,1154,? - let us know!,Na
329,18 July 1948,-,30.12 km/h,CD-C,ME - Men Elite,256 km,GT.A.Stage,Na,Na,242,4500,Aix-les-Bains,Lausanne,n/a,1154,? - let us know!,Na
330,19 July 1948,-,36.08 km/h,CD-C,ME - Men Elite,243 km,GT.A.Stage,Na,Na,101,3000,Lausanne,Mulhouse,n/a,1154,? - let us know!,Na
331,21 July 1948,-,32.99 km/h,CD-C,ME - Men Elite,195 km,GT.A.Stage,Na,Na,49,2066,Strasbourg,Metz,n/a,1154,? - let us know!,Na
332,23 July 1948,-,34.04 km/h,CD-C,ME - Men Elite,249 km,GT.A.Stage,Na,Na,123,3049,Metz,Liege,n/a,1154,? - let us know!,Na
333,24 July 1948,-,34.93 km/h,CD-C,ME - Men Elite,228 km,GT.A.Stage,Na,Na,22,1812,Liege,Roubaix,n/a,1154,? - let us know!,Na
334,25 July 1948,-,31.67 km/h,CD-C,ME - Men Elite,286 km,GT.A.Stage,Na,Na,43,2378,Roubaix,Paris,n/a,1154,? - let us know!,Na
335,25 June 1947,-,34.376 km/h,Na,ME - Men Elite,236 km,GT.A.Stage,Na,Na,16,1733,Paris,Lille,n/a,575,Sprint à deux,Na
336,26 June 1947,-,35.702 km/h,Na,ME - Men Elite,182 km,GT.A.Stage,Na,Na,18,1270,Lille,Brussels,n/a,575,125 km solo,Na
337,27 June 1947,-,28.579 km/h,Na,ME - Men Elite,314 km,GT.A.Stage,Na,Na,95,3500,Brussel,Luxembourg,n/a,575,120 km solo,Na
338,28 June 1947,-,27.059 km/h,Na,ME - Men Elite,223 km,GT.A.Stage,Na,Na,39,2087,Luxembourg,Strasbourg,n/a,575,? km solo,Na
339,29 June 1947,-,30.321 km/h,Na,ME - Men Elite,248 km,GT.A.Stage,Na,Na,65,1996,Strasbourg,Besancon,n/a,575,Sprint of small group,Na
340,01 July 1947,-,35.947 km/h,Na,ME - Men Elite,249 km,GT.A.Stage,Na,Na,34,2298,Besancon,Lyon,n/a,575,Sprint of small group,Na
341,02 July 1947,-,31.29 km/h,Na,ME - Men Elite,172 km,GT.A.Stage,Na,Na,331,3500,Lyon,Grenoble,n/a,575,30 km solo,Na
342,03 July 1947,-,27.132 km/h,Na,ME - Men Elite,185 km,GT.A.Stage,Na,Na,446,5000,Grenoble,Briançon,n/a,575,? km solo,Na
343,05 July 1947,-,29.374 km/h,Na,ME - Men Elite,217 km,GT.A.Stage,Na,Na,338,4500,Briancon,Digne,n/a,575,Other,Na
344,06 July 1947,-,31.354 km/h,Na,ME - Men Elite,255 km,GT.A.Stage,Na,Na,485,4500,Digne,Nice,n/a,575,? - let us know!,Na
345,08 July 1947,-,35.294 km/h,Na,ME - Men Elite,230 km,GT.A.Stage,Na,Na,134,2500,Nice,Marseille,n/a,575,? - let us know!,Na
346,09 July 1947,-,33.259 km/h,Na,ME - Men Elite,165 km,GT.A.Stage,Na,Na,9,867,Marseille,Montpellier,n/a,575,? - let us know!,Na
347,10 July 1947,-,32.393 km/h,Na,ME - Men Elite,172 km,GT.A.Stage,Na,Na,60,1411,Montpellier,Carcassonne,n/a,575,? - let us know!,Na
348,11 July 1947,-,30.968 km/h,Na,ME - Men Elite,253 km,GT.A.Stage,Na,Na,306,4000,Carcassonne,Luchon,n/a,575,253 km solo,Na
349,13 July 1947,-,28.8 km/h,Na,ME - Men Elite,195 km,GT.A.Stage,Na,Na,389,5000,Luchon,Pau,n/a,575,? - let us know!,Na
350,14 July 1947,-,34.246 km/h,Na,ME - Men Elite,195 km,GT.A.Stage,Na,Na,12,1031,Pau,Bordeaux,n/a,575,? - let us know!,Na
351,15 July 1947,-,30.274 km/h,Na,ME - Men Elite,272 km,GT.A.Stage,Na,Na,7,1427,Bordeaux,Les Sables,n/a,575,? - let us know!,Na
352,16 July 1947,-,32.921 km/h,Na,ME - Men Elite,236 km,GT.A.Stage,Na,Na,24,1711,Les Sables,Nantes,n/a,575,? - let us know!,Na
353,19 July 1947,-,36.755 km/h,Na,ME - Men Elite,235 km,GT.A.Stage,Na,Na,53,2427,Saint-Brieuc,Caen,n/a,575,? - let us know!,Na
354,20 July 1947,-,35.349 km/h,Na,ME - Men Elite,257 km,GT.A.Stage,Na,Na,51,2329,Caen,Paris,n/a,575,? - let us know!,Na
355,10 July 1939,-,33.82 km/h,Na,ME - Men Elite,215 km,GT.A.Stage,Na,Na,Na,Na,Paris,Caen,n/a,831,? - let us know!,Na
356,11 July 1939,-,38.32 km/h,Na,ME - Men Elite,64 km,GT.A.Stage,Na,Na,Na,Na,Caen,Vire,n/a,831,,Na
357,11 July 1939,-,37.43 km/h,Na,ME - Men Elite,119 km,GT.A.Stage,Na,Na,Na,Na,Vire,Rennes,n/a,831,? - let us know!,Na
358,12 July 1939,-,35.49 km/h,Na,ME - Men Elite,244 km,GT.A.Stage,Na,Na,Na,Na,Rennes,Brest,n/a,831,? - let us know!,Na
359,13 July 1939,-,37.43 km/h,Na,ME - Men Elite,174 km,GT.A.Stage,Na,Na,Na,Na,Brest,Lorient,n/a,831,? - let us know!,Na
360,14 July 1939,-,36.51 km/h,Na,ME - Men Elite,207 km,GT.A.Stage,Na,Na,Na,Na,Lorient,Nantes,n/a,831,? - let us know!,Na
361,15 July 1939,-,32.84 km/h,Na,ME - Men Elite,144 km,GT.A.Stage,Na,Na,Na,Na,Nantes,La Rochelle,n/a,831,? - let us know!,Na
362,15 July 1939,-,35.59 km/h,Na,ME - Men Elite,107 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,Royan,n/a,831,? - let us know!,Na
363,17 July 1939,-,34.21 km/h,Na,ME - Men Elite,198 km,GT.A.Stage,Na,Na,Na,Na,Royan,Bordeaux,n/a,831,? - let us know!,Na
364,18 July 1939,-,31.84 km/h,Na,ME - Men Elite,210 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Salies-de-Béarn,n/a,831,? - let us know!,Na
365,18 July 1939,-,36.94 km/h,Na,ME - Men Elite,69 km,GT.A.Stage,Na,Na,Na,Na,Salies-de-Béarn,Pau,n/a,831,,Na
366,19 July 1939,-,29.93 km/h,Na,ME - Men Elite,311 km,GT.A.Stage,Na,Na,Na,Na,Pau,Toulouse,n/a,831,? - let us know!,Na
367,21 July 1939,-,36.11 km/h,Na,ME - Men Elite,149 km,GT.A.Stage,Na,Na,Na,Na,Toulouse,Narbonne,n/a,831,? - let us know!,Na
368,21 July 1939,-,43.2 km/h,Na,ME - Men Elite,27 km,GT.A.Stage,Na,Na,Na,Na,Narbonne,Béziers,n/a,831,,Na
369,21 July 1939,-,38.13 km/h,Na,ME - Men Elite,70 km,GT.A.Stage,Na,Na,Na,Na,Béziers,Montpellier,n/a,831,? - let us know!,Na
370,22 July 1939,-,32.54 km/h,Na,ME - Men Elite,212 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Marseille,n/a,831,? - let us know!,Na
371,23 July 1939,-,30.27 km/h,Na,ME - Men Elite,157 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Saint-Raphaël,n/a,831,? - let us know!,Na
372,23 July 1939,-,34.15 km/h,Na,ME - Men Elite,122 km,GT.A.Stage,Na,Na,Na,Na,Saint-Raphaël,Monaco,n/a,831,? - let us know!,Na
373,24 July 1939,-,30.62 km/h,Na,ME - Men Elite,101 km,GT.A.Stage,Na,Na,Na,Na,Monaco,Monaco,n/a,831,? - let us know!,Na
374,25 July 1939,-,27.93 km/h,Na,ME - Men Elite,175 km,GT.A.Stage,Na,Na,Na,Na,Monaco,Digne,n/a,831,? - let us know!,Na
375,26 July 1939,-,26.05 km/h,Na,ME - Men Elite,219 km,GT.A.Stage,Na,Na,Na,Na,Digne,Briançon,n/a,831,? - let us know!,Na
376,27 July 1939,-,24.82 km/h,Na,ME - Men Elite,126 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Briançon,n/a,831,? - let us know!,Na
377,27 July 1939,-,27.82 km/h,Na,ME - Men Elite,104 km,GT.A.Stage,Na,Na,Na,Na,Bourg-Saint-Maurice,Annecy,n/a,831,? - let us know!,Na
378,29 July 1939,-,30.96 km/h,Na,ME - Men Elite,226 km,GT.A.Stage,Na,Na,Na,Na,Annecy,Dôle,n/a,831,? - let us know!,Na
379,29 July 1939,-,41.91 km/h,Na,ME - Men Elite,59 km,GT.A.Stage,Na,Na,Na,Na,Dôle,Dijon,n/a,831,,Na
380,30 July 1939,-,29.98 km/h,Na,ME - Men Elite,151 km,GT.A.Stage,Na,Na,Na,Na,Dijon,Troyes,n/a,831,? - let us know!,Na
381,30 July 1939,-,30.86 km/h,Na,ME - Men Elite,201 km,GT.A.Stage,Na,Na,Na,Na,Troyes,Paris,n/a,831,? - let us know!,Na
382,05 July 1938,-,32.38 km/h,Na,ME - Men Elite,215 km,GT.A.Stage,Na,Na,Na,Na,Paris,Lille,n/a,967,? - let us know!,Na
383,06 July 1938,-,33.77 km/h,Na,ME - Men Elite,237 km,GT.A.Stage,Na,Na,Na,Na,Lille,Saint-Brieuc,n/a,967,? - let us know!,Na
384,07 July 1938,-,31.11 km/h,Na,ME - Men Elite,238 km,GT.A.Stage,Na,Na,Na,Na,Saint-Brieuc,Nantes,n/a,967,? - let us know!,Na
385,08 July 1938,-,30.04 km/h,Na,ME - Men Elite,62 km,GT.A.Stage,Na,Na,Na,Na,Nantes,La Roche sur Yon,n/a,967,? - let us know!,Na
386,08 July 1938,-,32.27 km/h,Na,ME - Men Elite,83 km,GT.A.Stage,Na,Na,Na,Na,La Roche sur Yon,La Rochelle,n/a,967,? - let us know!,Na
387,08 July 1938,-,32.72 km/h,Na,ME - Men Elite,83 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,Royan,n/a,967,? - let us know!,Na
388,10 July 1938,-,37.99 km/h,Na,ME - Men Elite,198 km,GT.A.Stage,Na,Na,Na,Na,Royan,Bordeaux,n/a,967,? - let us know!,Na
389,11 July 1938,-,41.66 km/h,Na,ME - Men Elite,53 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Arcachon,n/a,967,? - let us know!,Na
390,11 July 1938,-,33.47 km/h,Na,ME - Men Elite,171 km,GT.A.Stage,Na,Na,Na,Na,Arcachon,Bayonne,n/a,967,? - let us know!,Na
391,12 July 1938,-,40.26 km/h,Na,ME - Men Elite,115 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Pau,n/a,967,? - let us know!,Na
392,14 July 1938,-,26.6 km/h,Na,ME - Men Elite,193 km,GT.A.Stage,Na,Na,Na,Na,Pau,Luchon,n/a,967,? - let us know!,Na
393,16 July 1938,-,36.43 km/h,Na,ME - Men Elite,260 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,967,? - let us know!,Na
394,17 July 1938,-,32.54 km/h,Na,ME - Men Elite,63 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Narbonne,n/a,967,? - let us know!,Na
395,17 July 1938,-,41 km/h,Na,ME - Men Elite,27 km,GT.A.Stage,Na,Na,Na,Na,Narbonne,Béziers,n/a,967,,Na
396,17 July 1938,-,34.66 km/h,Na,ME - Men Elite,73 km,GT.A.Stage,Na,Na,Na,Na,Béziers,Montpellier,n/a,967,? - let us know!,Na
397,18 July 1938,-,32.46 km/h,Na,ME - Men Elite,223 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Marseille,n/a,967,? - let us know!,Na
398,19 July 1938,-,30.19 km/h,Na,ME - Men Elite,199 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Cannes,n/a,967,? - let us know!,Na
399,21 July 1938,-,30.44 km/h,Na,ME - Men Elite,284 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Digne,n/a,967,? - let us know!,Na
400,22 July 1938,-,24.83 km/h,Na,ME - Men Elite,219 km,GT.A.Stage,Na,Na,Na,Na,Digne,Briançon,n/a,967,? - let us know!,Na
401,23 July 1938,-,28.6 km/h,Na,ME - Men Elite,311 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Aix-les-Bains,n/a,967,? - let us know!,Na
402,25 July 1938,-,29.38 km/h,Na,ME - Men Elite,284 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Besançon,n/a,967,? - let us know!,Na
403,26 July 1938,-,36.13 km/h,Na,ME - Men Elite,89 km,GT.A.Stage,Na,Na,Na,Na,Besançon,Belfort,n/a,967,? - let us know!,Na
404,26 July 1938,-,31.74 km/h,Na,ME - Men Elite,143 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Strasbourg,n/a,967,? - let us know!,Na
405,27 July 1938,-,32.49 km/h,Na,ME - Men Elite,186 km,GT.A.Stage,Na,Na,Na,Na,Strasbourg,Metz,n/a,967,? - let us know!,Na
406,28 July 1938,-,29.75 km/h,Na,ME - Men Elite,196 km,GT.A.Stage,Na,Na,Na,Na,Metz,Reims,n/a,967,? - let us know!,Na
407,30 July 1938,-,45.51 km/h,Na,ME - Men Elite,48 km,GT.A.Stage,Na,Na,Na,Na,Reims,Laon,n/a,967,? - let us know!,Na
408,30 July 1938,-,38.97 km/h,Na,ME - Men Elite,42 km,GT.A.Stage,Na,Na,Na,Na,Laon,Saint-Quentin,n/a,967,,Na
409,30 July 1938,-,34.29 km/h,Na,ME - Men Elite,107 km,GT.A.Stage,Na,Na,Na,Na,Saint-Quentin,Lille,n/a,967,? - let us know!,Na
410,31 July 1938,-,31.3 km/h,Na,ME - Men Elite,279 km,GT.A.Stage,Na,Na,Na,Na,Lille,Paris,n/a,967,? - let us know!,Na
411,30 June 1937,-,37.77 km/h,Na,ME - Men Elite,263 km,GT.A.Stage,Na,Na,Na,Na,Paris,Lille,n/a,1268,? - let us know!,Na
412,01 July 1937,-,36.17 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,Na,Na,Lille,Charleville,n/a,1268,? - let us know!,Na
413,02 July 1937,-,38.18 km/h,Na,ME - Men Elite,161 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Metz,n/a,1268,? - let us know!,Na
414,03 July 1937,-,33.94 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Metz,Belfort,n/a,1268,? - let us know!,Na
415,04 July 1937,-,31.23 km/h,Na,ME - Men Elite,175 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Lons le Saunier,n/a,1268,? - let us know!,Na
416,04 July 1937,-,36.72 km/h,Na,ME - Men Elite,34 km,GT.A.Stage,Na,Na,Na,Na,Lons le Saunier,Champagnole,n/a,1268,? - let us know!,Na
417,04 July 1937,-,37.58 km/h,Na,ME - Men Elite,93 km,GT.A.Stage,Na,Na,Na,Na,Champagnole,Geneva,n/a,1268,? - let us know!,Na
418,06 July 1937,-,33.09 km/h,Na,ME - Men Elite,180 km,GT.A.Stage,Na,Na,Na,Na,Geneva,Aix-les-Bains,n/a,1268,? - let us know!,Na
419,07 July 1937,-,28.33 km/h,Na,ME - Men Elite,228 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Grenoble,n/a,1268,? - let us know!,Na
420,08 July 1937,-,32.72 km/h,Na,ME - Men Elite,194 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Briançon,n/a,1268,? - let us know!,Na
421,09 July 1937,-,29.48 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Digne,n/a,1268,? - let us know!,Na
422,11 July 1937,-,29.57 km/h,Na,ME - Men Elite,251 km,GT.A.Stage,Na,Na,Na,Na,Digne,Nice,n/a,1268,? - let us know!,Na
423,13 July 1937,-,31.18 km/h,Na,ME - Men Elite,169 km,GT.A.Stage,Na,Na,Na,Na,Nice,Toulon,n/a,1268,? - let us know!,Na
424,13 July 1937,-,38.56 km/h,Na,ME - Men Elite,65 km,GT.A.Stage,Na,Na,Na,Na,Toulon,Marseille,n/a,1268,,Na
425,14 July 1937,-,30.6 km/h,Na,ME - Men Elite,112 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Nîmes,n/a,1268,? - let us know!,Na
426,14 July 1937,-,39.84 km/h,Na,ME - Men Elite,51 km,GT.A.Stage,Na,Na,Na,Na,Nîmes,Montpellier,n/a,1268,? - let us know!,Na
427,15 July 1937,-,40.48 km/h,Na,ME - Men Elite,103 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Narbonne,n/a,1268,? - let us know!,Na
428,15 July 1937,-,41.48 km/h,Na,ME - Men Elite,63 km,GT.A.Stage,Na,Na,Na,Na,Narbonne,Perpignan,n/a,1268,? - let us know!,Na
429,17 July 1937,-,25.25 km/h,Na,ME - Men Elite,99 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Bourg-Madame,n/a,1268,? - let us know!,Na
430,17 July 1937,-,29.48 km/h,Na,ME - Men Elite,59 km,GT.A.Stage,Na,Na,Na,Na,Bourg-Madame,Ax-les-Thermes,n/a,1268,? - let us know!,Na
431,17 July 1937,-,26.18 km/h,Na,ME - Men Elite,167 km,GT.A.Stage,Na,Na,Na,Na,Ax-les-Thermes,Luchon,n/a,1268,? - let us know!,Na
432,19 July 1937,-,27.65 km/h,Na,ME - Men Elite,194 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Pau,n/a,1268,? - let us know!,Na
433,21 July 1937,-,29.57 km/h,Na,ME - Men Elite,235 km,GT.A.Stage,Na,Na,Na,Na,Pau,Bordeaux,n/a,1268,? - let us know!,Na
434,22 July 1937,-,39.85 km/h,Na,ME - Men Elite,123 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Royan,n/a,1268,? - let us know!,Na
435,22 July 1937,-,33.41 km/h,Na,ME - Men Elite,37 km,GT.A.Stage,Na,Na,Na,Na,Royan,Saintes,n/a,1268,,Na
436,22 July 1937,-,27.57 km/h,Na,ME - Men Elite,67 km,GT.A.Stage,Na,Na,Na,Na,Saintes,La Rochelle,n/a,1268,? - let us know!,Na
437,23 July 1937,-,41.29 km/h,Na,ME - Men Elite,82 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,La Roche sur Yon,n/a,1268,,Na
438,23 July 1937,-,28.18 km/h,Na,ME - Men Elite,172 km,GT.A.Stage,Na,Na,Na,Na,La Roche sur Yon,Rennes,n/a,1268,? - let us know!,Na
439,24 July 1937,-,33.87 km/h,Na,ME - Men Elite,114 km,GT.A.Stage,Na,Na,Na,Na,Rennes,Vire,n/a,1268,? - let us know!,Na
440,24 July 1937,-,39.95 km/h,Na,ME - Men Elite,59 km,GT.A.Stage,Na,Na,Na,Na,Vire,Caen,n/a,1268,,Na
441,25 July 1937,-,31.64 km/h,Na,ME - Men Elite,234 km,GT.A.Stage,Na,Na,Na,Na,Caen,Paris,n/a,1268,? - let us know!,Na
442,07 July 1936,-,36.31 km/h,Na,ME - Men Elite,258 km,GT.A.Stage,Na,Na,Na,Na,Paris,Lille,n/a,765,? - let us know!,Na
443,08 July 1936,-,34.66 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,Na,Na,Lille,Charleville,n/a,765,? - let us know!,Na
444,09 July 1936,-,36.82 km/h,Na,ME - Men Elite,161 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Metz,n/a,765,? - let us know!,Na
445,10 July 1936,-,32.16 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Metz,Belfort,n/a,765,? - let us know!,Na
446,11 July 1936,-,31.16 km/h,Na,ME - Men Elite,298 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Évian-les-Bains,n/a,765,? - let us know!,Na
447,13 July 1936,-,33.05 km/h,Na,ME - Men Elite,212 km,GT.A.Stage,Na,Na,Na,Na,Évian-les-Bains,Aix-les-Bains,n/a,765,? - let us know!,Na
448,14 July 1936,-,26.95 km/h,Na,ME - Men Elite,230 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Grenoble,n/a,765,? - let us know!,Na
449,15 July 1936,-,31 km/h,Na,ME - Men Elite,194 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Briançon,n/a,765,? - let us know!,Na
450,16 July 1936,-,27.15 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Digne,n/a,765,? - let us know!,Na
451,18 July 1936,-,32.93 km/h,Na,ME - Men Elite,156 km,GT.A.Stage,Na,Na,Na,Na,Digne,Nice,n/a,765,? - let us know!,Na
452,19 July 1936,-,31.07 km/h,Na,ME - Men Elite,126 km,GT.A.Stage,Na,Na,Na,Na,Nice,Cannes,n/a,765,? - let us know!,Na
453,21 July 1936,-,29.53 km/h,Na,ME - Men Elite,195 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Marseille,n/a,765,? - let us know!,Na
454,22 July 1936,-,26.64 km/h,Na,ME - Men Elite,112 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Nîmes,n/a,765,? - let us know!,Na
455,22 July 1936,-,44.88 km/h,Na,ME - Men Elite,52 km,GT.A.Stage,Na,Na,Na,Na,Nîmes,Montpellier,n/a,765,,Na
456,23 July 1936,-,30.05 km/h,Na,ME - Men Elite,103 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Narbonne,n/a,765,? - let us know!,Na
457,23 July 1936,-,39.66 km/h,Na,ME - Men Elite,63 km,GT.A.Stage,Na,Na,Na,Na,Narbonne,Perpignan,n/a,765,,Na
458,25 July 1936,-,27.18 km/h,Na,ME - Men Elite,325 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Luchon,n/a,765,? - let us know!,Na
459,27 July 1936,-,26.89 km/h,Na,ME - Men Elite,194 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Pau,n/a,765,? - let us know!,Na
460,29 July 1936,-,31.2 km/h,Na,ME - Men Elite,229 km,GT.A.Stage,Na,Na,Na,Na,Pau,Bordeaux,n/a,765,? - let us know!,Na
461,30 July 1936,-,33.41 km/h,Na,ME - Men Elite,117 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Saintes,n/a,765,? - let us know!,Na
462,30 July 1936,-,42.1 km/h,Na,ME - Men Elite,75 km,GT.A.Stage,Na,Na,Na,Na,Saintes,La Rochelle,n/a,765,,Na
463,31 July 1936,-,28.68 km/h,Na,ME - Men Elite,81 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,La Roche sur Yon,n/a,765,? - let us know!,Na
464,31 July 1936,-,41.89 km/h,Na,ME - Men Elite,65 km,GT.A.Stage,Na,Na,Na,Na,La Roche sur Yon,Cholet,n/a,765,,Na
465,31 July 1936,-,40.81 km/h,Na,ME - Men Elite,67 km,GT.A.Stage,Na,Na,Na,Na,Cholet,Angers,n/a,765,? - let us know!,Na
466,01 August 1936,-,26.71 km/h,Na,ME - Men Elite,204 km,GT.A.Stage,Na,Na,Na,Na,Angers,Vire,n/a,765,? - let us know!,Na
467,01 August 1936,-,42.16 km/h,Na,ME - Men Elite,55 km,GT.A.Stage,Na,Na,Na,Na,Vire,Caen,n/a,765,,Na
468,02 August 1936,-,32.82 km/h,Na,ME - Men Elite,234 km,GT.A.Stage,Na,Na,Na,Na,Caen,Paris,n/a,765,? - let us know!,Na
469,04 July 1935,-,35.41 km/h,Na,ME - Men Elite,262 km,GT.A.Stage,Na,Na,Na,Na,Paris,Lille,n/a,1102,? - let us know!,Na
470,05 July 1935,-,34.67 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,Na,Na,Lille,Charleville,n/a,1102,? - let us know!,Na
471,06 July 1935,-,35.9 km/h,Na,ME - Men Elite,161 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Metz,n/a,1102,? - let us know!,Na
472,07 July 1935,-,31.41 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Metz,Belfort,n/a,1102,? - let us know!,Na
473,08 July 1935,-,31.35 km/h,Na,ME - Men Elite,262 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Geneva,n/a,1102,? - let us know!,Na
474,08 July 1935,-,35.73 km/h,Na,ME - Men Elite,58 km,GT.A.Stage,Na,Na,Na,Na,Geneva,Evian,n/a,1102,,Na
475,10 July 1935,-,32.37 km/h,Na,ME - Men Elite,207 km,GT.A.Stage,Na,Na,Na,Na,Evian,Aix-les-Bains,n/a,1102,? - let us know!,Na
476,11 July 1935,-,30.32 km/h,Na,ME - Men Elite,229 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Grenoble,n/a,1102,? - let us know!,Na
477,12 July 1935,-,29.98 km/h,Na,ME - Men Elite,102 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Gap,n/a,1102,? - let us know!,Na
478,13 July 1935,-,28.29 km/h,Na,ME - Men Elite,227 km,GT.A.Stage,Na,Na,Na,Na,Gap,Digne,n/a,1102,? - let us know!,Na
479,14 July 1935,-,35.65 km/h,Na,ME - Men Elite,156 km,GT.A.Stage,Na,Na,Na,Na,Digne,Nice,n/a,1102,? - let us know!,Na
480,16 July 1935,-,28.54 km/h,Na,ME - Men Elite,126 km,GT.A.Stage,Na,Na,Na,Na,Nice,Cannes,n/a,1102,? - let us know!,Na
481,17 July 1935,-,32.23 km/h,Na,ME - Men Elite,195 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Marseille,n/a,1102,? - let us know!,Na
482,18 July 1935,-,26.96 km/h,Na,ME - Men Elite,112 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Nîmes,n/a,1102,? - let us know!,Na
483,18 July 1935,-,44.17 km/h,Na,ME - Men Elite,56 km,GT.A.Stage,Na,Na,Na,Na,Nîmes,Montpellier,n/a,1102,,Na
484,19 July 1935,-,26.28 km/h,Na,ME - Men Elite,103 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Narbonne,n/a,1102,? - let us know!,Na
485,19 July 1935,-,38.13 km/h,Na,ME - Men Elite,63 km,GT.A.Stage,Na,Na,Na,Na,Narbonne,Perpignan,n/a,1102,,Na
486,20 July 1935,-,27.88 km/h,Na,ME - Men Elite,325 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Luchon,n/a,1102,? - let us know!,Na
487,22 July 1935,-,26.92 km/h,Na,ME - Men Elite,194 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Pau,n/a,1102,? - let us know!,Na
488,24 July 1935,-,29.57 km/h,Na,ME - Men Elite,224 km,GT.A.Stage,Na,Na,Na,Na,Pau,Bordeaux,n/a,1102,? - let us know!,Na
489,25 July 1935,-,36.77 km/h,Na,ME - Men Elite,158 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Rochefort,n/a,1102,? - let us know!,Na
